fund,date,gross_return,net_return
Combined Equal Weight,2023-03-01,0.0034743615811126615,0.003474361581112584
Combined Equal Weight,2023-03-02,0.008291230851856674,0.008291230851856568
Combined Equal Weight,2023-03-03,0.007100174740261895,0.007100174740261922
Combined Equal Weight,2023-03-06,-0.0021608539506573357,-0.0021608539506573488
Combined Equal Weight,2023-03-07,-0.015787497184841456,-0.015787497184841404
Combined Equal Weight,2023-03-08,-0.0018752779680403218,-0.001875277968040323
Combined Equal Weight,2023-03-09,-0.0245362038404097,-0.024536203840409665
Combined Equal Weight,2023-03-10,-0.011593807963097256,-0.01159380796309728
Combined Equal Weight,2023-03-13,0.004382789544936423,0.004382789544936427
Combined Equal Weight,2023-03-14,0.015481833902104157,0.015481833902104114
Combined Equal Weight,2023-03-15,-0.016728436592273455,-0.01672843659227341
Combined Equal Weight,2023-03-16,0.014869035327806143,0.014869035327806035
Combined Equal Weight,2023-03-17,0.0007420631691404397,0.0007420631691403834
Combined Equal Weight,2023-03-20,0.00375146243901129,0.003751462439011366
Combined Equal Weight,2023-03-21,0.019658805021547755,0.01965880502154782
Combined Equal Weight,2023-03-22,-0.024846038452477917,-0.024846038452477903
Combined Equal Weight,2023-03-23,0.009246312215876318,0.009246312215876351
Combined Equal Weight,2023-03-24,0.0018179527117647104,0.0018179527117647698
Combined Equal Weight,2023-03-27,0.0003726837953280834,0.00037268379532817697
Combined Equal Weight,2023-03-28,0.00631299467802165,0.0063129946780215995
Combined Equal Weight,2023-03-29,0.0177458448313086,0.017745844831308588
Combined Equal Weight,2023-03-30,0.003797618035491046,0.003797618035491057
Combined Equal Weight,2023-03-31,0.014129093881529388,0.014129093881529498
Combined Equal Weight,2023-04-03,0.005473537217209085,0.005473537217209001
Combined Equal Weight,2023-04-04,-0.0027585180853188025,-0.002758518085318795
Combined Equal Weight,2023-04-05,0.003848383184211968,0.0038483831842119898
Combined Equal Weight,2023-04-06,-0.001632453040931714,-0.0016324530409317362
Combined Equal Weight,2023-04-10,0.0068584890585663754,0.006858489058566342
Combined Equal Weight,2023-04-11,0.0027781488234734177,0.002778148823473492
Combined Equal Weight,2023-04-12,-0.0026424747146835148,-0.002642474714683485
Combined Equal Weight,2023-04-13,0.009702366753600436,0.009702366753600478
Combined Equal Weight,2023-04-14,-0.0022719367063586083,-0.0022719367063586127
Combined Equal Weight,2023-04-17,0.00018522706613807055,0.000185227066137994
Combined Equal Weight,2023-04-18,0.0036803527513123322,0.003680352751312288
Combined Equal Weight,2023-04-19,-0.009925908423353688,-0.009925908423353724
Combined Equal Weight,2023-04-20,-0.008568364002944074,-0.008568364002944029
Combined Equal Weight,2023-04-21,-0.00688944540075023,-0.006889445400750205
Combined Equal Weight,2023-04-24,0.00043050629007484705,0.0004305062900749057
Combined Equal Weight,2023-04-25,-0.009650637567961992,-0.009650637567962028
Combined Equal Weight,2023-04-26,-0.01252399632443319,-0.01252399632443324
Combined Equal Weight,2023-04-27,0.014707035570013054,0.01470703557001296
Combined Equal Weight,2023-04-28,0.008524585878158259,0.008524585878158186
Combined Equal Weight,2023-05-01,-0.00570146063816566,-0.0057014606381656785
Combined Equal Weight,2023-05-02,-0.011728617620718737,-0.011728617620718751
Combined Equal Weight,2023-05-03,-0.009008965374414552,-0.009008965374414535
Combined Equal Weight,2023-05-04,-0.006213969164150282,-0.00621396916415029
Combined Equal Weight,2023-05-05,0.018044649030289916,0.018044649030289905
Combined Equal Weight,2023-05-08,-0.006554959489218449,-0.00655495948921847
Combined Equal Weight,2023-05-09,-0.0008714536635478385,-0.0008714536635477943
Combined Equal Weight,2023-05-10,-0.0017549888693666974,-0.0017549888693666471
Combined Equal Weight,2023-05-11,-0.010958382402106734,-0.010958382402106781
Combined Equal Weight,2023-05-12,0.0004064625232982086,0.0004064625232982344
Combined Equal Weight,2023-05-15,0.0051931715604700895,0.005193171560470056
Combined Equal Weight,2023-05-16,-0.01190408038703456,-0.01190408038703461
Combined Equal Weight,2023-05-17,0.012751658329153513,0.012751658329153592
Combined Equal Weight,2023-05-18,0.0029668728035717913,0.002966872803571885
Combined Equal Weight,2023-05-19,-0.0015144502784157742,-0.001514450278415791
Combined Equal Weight,2023-05-22,0.0019826777328277086,0.0019826777328277867
Combined Equal Weight,2023-05-23,-0.004541268641508334,-0.004541268641508278
Combined Equal Weight,2023-05-24,-0.012587796060454322,-0.012587796060454348
Combined Equal Weight,2023-05-25,0.0001796215698891933,0.0001796215698892656
Combined Equal Weight,2023-05-26,0.009530105655791187,0.009530105655791266
Combined Equal Weight,2023-05-30,7.578433379529465e-05,7.578433379529237e-05
Combined Equal Weight,2023-05-31,-0.005713966401747791,-0.0057139664017478164
Combined Equal Weight,2023-06-01,0.003122756880351519,0.0031227568803515737
Combined Equal Weight,2023-06-02,0.021328520412707667,0.021328520412707608
Combined Equal Weight,2023-06-05,-0.01417536110529351,-0.014175361105293494
Combined Equal Weight,2023-06-06,0.009414201121807917,0.009414201121807908
Combined Equal Weight,2023-06-07,0.0012151655515494283,0.0012151655515493243
Combined Equal Weight,2023-06-08,0.004640053398329463,0.004640053398329513
Combined Equal Weight,2023-06-09,-0.004253699654141783,-0.004253699654141796
Combined Equal Weight,2023-06-12,0.004438536941679719,0.004438536941679727
Combined Equal Weight,2023-06-13,0.00648216286749041,0.006482162867490482
Combined Equal Weight,2023-06-14,-0.0070893547692674475,-0.00708935476926742
Combined Equal Weight,2023-06-15,0.00930111078204043,0.009301110782040434
Combined Equal Weight,2023-06-16,0.002319840849433655,0.0023198408494335965
Combined Equal Weight,2023-06-20,-0.005993356231431429,-0.005993356231431379
Combined Equal Weight,2023-06-21,0.00888656915466569,0.008886569154665791
Combined Equal Weight,2023-06-22,-0.005267702939070903,-0.005267702939070862
Combined Equal Weight,2023-06-23,0.006400617430051085,0.006400617430051048
Combined Equal Weight,2023-06-26,0.006565141694990468,0.006565141694990562
Combined Equal Weight,2023-06-27,0.009790980390278446,0.009790980390278481
Combined Equal Weight,2023-06-28,-0.00808080814049297,-0.008080808140492945
Combined Equal Weight,2023-06-29,0.010228184796819901,0.010228184796819972
Combined Equal Weight,2023-06-30,0.022603202991231905,0.022603202991231974
Combined Equal Weight,2023-07-03,0.003877257598172459,0.003877257598172479
Combined Equal Weight,2023-07-05,-0.006060561334685034,-0.006060561334685022
Combined Equal Weight,2023-07-06,-0.014258838320504312,-0.014258838320504341
Combined Equal Weight,2023-07-07,0.0035620926596644227,0.003562092659664451
Combined Equal Weight,2023-07-10,0.006097554230657367,0.006097554230657387
Combined Equal Weight,2023-07-11,0.011893023138107533,0.011893023138107583
Combined Equal Weight,2023-07-12,0.00614355714412082,0.006143557144120848
Combined Equal Weight,2023-07-13,0.037260963080475606,0.03726096308047566
Combined Equal Weight,2023-07-14,-0.015765993628187005,-0.01576599362818698
Combined Equal Weight,2023-07-17,-0.0036493398954162448,-0.0036493398954162704
Combined Equal Weight,2023-07-18,0.005054130851559698,0.005054130851559702
Combined Equal Weight,2023-07-19,0.009944158028720694,0.009944158028720729
